engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,performance_score2,performance_score2_name,behaviour_score3,behaviour_score3_name
llama-2-70-chat,1,48.862625,rewards mean,0.6102687500000001,meta-cognitive sensitivity,0.8681249999999998,confidence mean,0.4875,mean accuracy,0.740763888888889,adjusted qsr
llama-2-70-chat,2,51.066,rewards mean,0.60393375,meta-cognitive sensitivity,0.8658750000000002,confidence mean,0.475,mean accuracy,0.7027361111111109,adjusted qsr
llama-2-70-chat,3,51.94000000000001,rewards mean,0.58962625,meta-cognitive sensitivity,0.909875,confidence mean,0.5125,mean accuracy,0.7057074652777777,adjusted qsr
llama-2-70-chat,4,50.35525,rewards mean,0.5965125,meta-cognitive sensitivity,0.8739999999999999,confidence mean,0.4875,mean accuracy,0.68916015625,adjusted qsr
llama-2-70-chat,5,49.970625,rewards mean,0.6041375,meta-cognitive sensitivity,0.86975,confidence mean,0.4875,mean accuracy,0.6323347107438018,adjusted qsr
llama-2-70-chat,6,50.12625,rewards mean,0.6450512500000001,meta-cognitive sensitivity,0.845375,confidence mean,0.525,mean accuracy,0.63662,adjusted qsr
llama-2-70-chat,7,51.281375,rewards mean,0.6052775,meta-cognitive sensitivity,0.8692499999999999,confidence mean,0.4875,mean accuracy,0.6436983471074381,adjusted qsr
llama-2-70-chat,8,50.485625,rewards mean,0.5640175000000001,meta-cognitive sensitivity,0.9205,confidence mean,0.4875,mean accuracy,0.7072845804988663,adjusted qsr
llama-2-70-chat,9,49.717625,rewards mean,0.6229550000000001,meta-cognitive sensitivity,0.8734999999999999,confidence mean,0.5125,mean accuracy,0.676277777777778,adjusted qsr
llama-2-70-chat,10,48.91425,rewards mean,0.60987375,meta-cognitive sensitivity,0.882625,confidence mean,0.5125,mean accuracy,0.6963957759412305,adjusted qsr
llama-2-70-chat,11,51.3695,rewards mean,0.61495,meta-cognitive sensitivity,0.91175,confidence mean,0.55,mean accuracy,0.682,adjusted qsr
llama-2-70-chat,12,51.309625,rewards mean,0.62295625,meta-cognitive sensitivity,0.873375,confidence mean,0.5125,mean accuracy,0.6494082840236687,adjusted qsr
llama-2-70-chat,13,48.738,rewards mean,0.6085675000000001,meta-cognitive sensitivity,0.8235000000000001,confidence mean,0.4375,mean accuracy,0.7549817898022892,adjusted qsr
llama-2-70-chat,14,51.5995,rewards mean,0.5917899999999999,meta-cognitive sensitivity,0.90925,confidence mean,0.5125,mean accuracy,0.7175925925925926,adjusted qsr
llama-2-70-chat,15,50.66725,rewards mean,0.6373487500000001,meta-cognitive sensitivity,0.865875,confidence mean,0.5375,mean accuracy,0.6505486968449933,adjusted qsr
llama-2-70-chat,16,49.82875,rewards mean,0.5545325,meta-cognitive sensitivity,0.9295,confidence mean,0.4875,mean accuracy,0.6943047337278105,adjusted qsr
llama-2-70-chat,17,49.267625,rewards mean,0.5627875,meta-cognitive sensitivity,0.904,confidence mean,0.4625,mean accuracy,0.6847895408163265,adjusted qsr
llama-2-70-chat,18,50.646125,rewards mean,0.6007837500000001,meta-cognitive sensitivity,0.8716250000000001,confidence mean,0.4875,mean accuracy,0.7245535714285714,adjusted qsr
llama-2-70-chat,19,48.14475,rewards mean,0.56004375,meta-cognitive sensitivity,0.909625,confidence mean,0.4625,mean accuracy,0.68096923828125,adjusted qsr
hf_koala-7B-HF,0,47.8475,rewards mean,0.5030128205128205,meta-cognitive sensitivity,0.8589743589743589,confidence mean,0.4125,mean accuracy,0.4540805454932878,adjusted qsr
hf_koala-7B-HF,1,47.916875,rewards mean,0.512171052631579,meta-cognitive sensitivity,0.8815789473684212,confidence mean,0.425,mean accuracy,0.4631141565825923,adjusted qsr
hf_koala-7B-HF,2,51.40712499999999,rewards mean,0.664407894736842,meta-cognitive sensitivity,0.869736842105263,confidence mean,0.55,mean accuracy,0.6313602565971717,adjusted qsr
hf_koala-7B-HF,3,48.07175,rewards mean,0.4681410256410256,meta-cognitive sensitivity,0.8705128205128206,confidence mean,0.45,mean accuracy,0.4181404929327367,adjusted qsr
hf_koala-7B-HF,4,53.32237499999999,rewards mean,0.6618831168831169,meta-cognitive sensitivity,0.8792207792207792,confidence mean,0.5625,mean accuracy,0.6281972874770658,adjusted qsr
hf_koala-7B-HF,5,45.367,rewards mean,0.4376282051282052,meta-cognitive sensitivity,0.871794871794872,confidence mean,0.375,mean accuracy,0.3825200653455501,adjusted qsr
hf_koala-7B-HF,6,47.31425,rewards mean,0.5003246753246754,meta-cognitive sensitivity,0.8831168831168831,confidence mean,0.4,mean accuracy,0.449544914918876,adjusted qsr
hf_koala-7B-HF,7,51.772625000000005,rewards mean,0.6344333333333333,meta-cognitive sensitivity,0.8833333333333333,confidence mean,0.5375,mean accuracy,0.5989289012003693,adjusted qsr
hf_koala-7B-HF,8,47.9495,rewards mean,0.5220129870129872,meta-cognitive sensitivity,0.8740259740259742,confidence mean,0.4625,mean accuracy,0.4754469906824477,adjusted qsr
hf_koala-7B-HF,9,51.49,rewards mean,0.6186363636363635,meta-cognitive sensitivity,0.8961038961038961,confidence mean,0.5375,mean accuracy,0.5808900241033205,adjusted qsr
hf_koala-7B-HF,10,49.096875,rewards mean,0.5607236842105262,meta-cognitive sensitivity,0.8736842105263158,confidence mean,0.525,mean accuracy,0.5199737571074501,adjusted qsr
hf_koala-7B-HF,11,52.641000000000005,rewards mean,0.6427922077922078,meta-cognitive sensitivity,0.8870129870129871,confidence mean,0.5625,mean accuracy,0.6080152534446164,adjusted qsr
hf_koala-7B-HF,12,49.018625,rewards mean,0.5147402597402598,meta-cognitive sensitivity,0.8766233766233766,confidence mean,0.4875,mean accuracy,0.4702665755297335,adjusted qsr
hf_koala-7B-HF,13,51.637,rewards mean,0.6305921052631579,meta-cognitive sensitivity,0.8750000000000002,confidence mean,0.5625,mean accuracy,0.5954585216503864,adjusted qsr
hf_koala-7B-HF,14,51.16925,rewards mean,0.6398051948051948,meta-cognitive sensitivity,0.8922077922077924,confidence mean,0.5375,mean accuracy,0.6035543403964456,adjusted qsr
hf_koala-7B-HF,15,48.5175,rewards mean,0.5962987012987013,meta-cognitive sensitivity,0.8532467532467533,confidence mean,0.5375,mean accuracy,0.5591250854408749,adjusted qsr
hf_koala-7B-HF,16,48.54675,rewards mean,0.5014935064935065,meta-cognitive sensitivity,0.8883116883116884,confidence mean,0.4375,mean accuracy,0.4523149980213692,adjusted qsr
hf_koala-7B-HF,17,51.825875,rewards mean,0.5880379746835442,meta-cognitive sensitivity,0.859493670886076,confidence mean,0.525,mean accuracy,0.5498439636733405,adjusted qsr
hf_koala-7B-HF,18,49.501125,rewards mean,0.4605921052631578,meta-cognitive sensitivity,0.880263157894737,confidence mean,0.375,mean accuracy,0.4068741799096078,adjusted qsr
hf_koala-7B-HF,19,46.862750000000005,rewards mean,0.480974025974026,meta-cognitive sensitivity,0.8545454545454545,confidence mean,0.3875,mean accuracy,0.4300823829909702,adjusted qsr
hf_CodeLlama-34B,0,49.493,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,1,51.4935,rewards mean,0.5190262499999999,meta-cognitive sensitivity,0.983875,confidence mean,0.5125,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,2,49.410375,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,3,51.51087500000001,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,4,49.602,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,5,49.1315,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,6,49.820375,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,7,49.137,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,8,50.272000000000006,rewards mean,0.5341549999999999,meta-cognitive sensitivity,0.9655,confidence mean,0.4875,mean accuracy,0.5375,adjusted qsr
hf_CodeLlama-34B,9,50.404875,rewards mean,0.52502875,meta-cognitive sensitivity,0.971625,confidence mean,0.4875,mean accuracy,0.525,adjusted qsr
hf_CodeLlama-34B,10,49.074375,rewards mean,0.5159024999999999,meta-cognitive sensitivity,0.97775,confidence mean,0.4875,mean accuracy,0.5125,adjusted qsr
hf_CodeLlama-34B,11,50.8035,rewards mean,0.5190262499999999,meta-cognitive sensitivity,0.983875,confidence mean,0.5125,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,12,50.920375,rewards mean,0.5190262499999999,meta-cognitive sensitivity,0.983875,confidence mean,0.5125,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,13,49.0705,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,14,49.501625,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,15,50.451875,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,16,49.599125,rewards mean,0.50677625,meta-cognitive sensitivity,0.983875,confidence mean,0.4875,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,17,49.79575,rewards mean,0.5190262499999999,meta-cognitive sensitivity,0.983875,confidence mean,0.5125,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,18,51.602625,rewards mean,0.5190262499999999,meta-cognitive sensitivity,0.983875,confidence mean,0.5125,mean accuracy,0.5,adjusted qsr
hf_CodeLlama-34B,19,48.999750000000006,rewards mean,0.5159024999999999,meta-cognitive sensitivity,0.97775,confidence mean,0.5125,mean accuracy,0.4875,adjusted qsr
hf_falcon-40b,0,46.6245,rewards mean,0.5842499999999999,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.3625,mean accuracy,0.3819444444444445,adjusted qsr
hf_falcon-40b,1,46.843875,rewards mean,0.5767499999999999,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.35,mean accuracy,0.3694444444444444,adjusted qsr
hf_falcon-40b,2,50.234,rewards mean,0.6642499999999998,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5125,mean accuracy,0.498611111111111,adjusted qsr
hf_falcon-40b,3,49.2085,rewards mean,0.6573749999999998,meta-cognitive sensitivity,0.7962499999999999,confidence mean,0.5,mean accuracy,0.4875,adjusted qsr
hf_falcon-40b,4,48.9085,rewards mean,0.6592499999999999,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.4875,mean accuracy,0.5069444444444444,adjusted qsr
hf_falcon-40b,5,49.51725,rewards mean,0.6267499999999998,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.45,mean accuracy,0.436111111111111,adjusted qsr
hf_falcon-40b,6,50.54624999999999,rewards mean,0.65675,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5,mean accuracy,0.486111111111111,adjusted qsr
hf_falcon-40b,7,48.78375,rewards mean,0.6667499999999998,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5,mean accuracy,0.5194444444444445,adjusted qsr
hf_falcon-40b,8,51.82899999999999,rewards mean,0.6742499999999999,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5125,mean accuracy,0.5319444444444444,adjusted qsr
hf_falcon-40b,9,50.67225,rewards mean,0.6592499999999999,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5,mean accuracy,0.4944444444444444,adjusted qsr
hf_falcon-40b,10,49.935500000000005,rewards mean,0.65675,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5,mean accuracy,0.486111111111111,adjusted qsr
hf_falcon-40b,11,50.940375,rewards mean,0.6667499999999998,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5,mean accuracy,0.5194444444444445,adjusted qsr
hf_falcon-40b,12,48.143875,rewards mean,0.5917499999999999,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.375,mean accuracy,0.3944444444444445,adjusted qsr
hf_falcon-40b,13,48.639625,rewards mean,0.5842499999999998,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.3625,mean accuracy,0.3819444444444445,adjusted qsr
hf_falcon-40b,14,49.33125,rewards mean,0.65675,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5,mean accuracy,0.486111111111111,adjusted qsr
hf_falcon-40b,15,46.029500000000006,rewards mean,0.54675,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.3,mean accuracy,0.3194444444444445,adjusted qsr
hf_falcon-40b,16,50.125375,rewards mean,0.6573749999999998,meta-cognitive sensitivity,0.7962499999999999,confidence mean,0.5,mean accuracy,0.4875,adjusted qsr
hf_falcon-40b,17,50.982,rewards mean,0.65675,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.5,mean accuracy,0.486111111111111,adjusted qsr
hf_falcon-40b,18,46.244125,rewards mean,0.5692499999999999,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.3375,mean accuracy,0.3569444444444444,adjusted qsr
hf_falcon-40b,19,48.576875,rewards mean,0.6367499999999999,meta-cognitive sensitivity,0.7949999999999999,confidence mean,0.45,mean accuracy,0.4694444444444444,adjusted qsr
hf_CodeLlama-13B,0,47.831125,rewards mean,0.49765,meta-cognitive sensitivity,0.99,confidence mean,0.4875,mean accuracy,0.49765,adjusted qsr
hf_CodeLlama-13B,1,48.8965,rewards mean,0.4854,meta-cognitive sensitivity,0.99,confidence mean,0.475,mean accuracy,0.4854,adjusted qsr
hf_CodeLlama-13B,2,48.26475000000001,rewards mean,0.4486499999999999,meta-cognitive sensitivity,0.99,confidence mean,0.4375,mean accuracy,0.4486499999999999,adjusted qsr
hf_CodeLlama-13B,3,53.81975,rewards mean,0.7059000000000001,meta-cognitive sensitivity,0.99,confidence mean,0.7,mean accuracy,0.7059000000000001,adjusted qsr
hf_CodeLlama-13B,4,51.68837499999999,rewards mean,0.6324000000000001,meta-cognitive sensitivity,0.99,confidence mean,0.625,mean accuracy,0.6324000000000001,adjusted qsr
hf_CodeLlama-13B,5,52.52374999999999,rewards mean,0.54665,meta-cognitive sensitivity,0.99,confidence mean,0.5375,mean accuracy,0.54665,adjusted qsr
hf_CodeLlama-13B,6,50.574,rewards mean,0.5344,meta-cognitive sensitivity,0.99,confidence mean,0.525,mean accuracy,0.5344,adjusted qsr
hf_CodeLlama-13B,7,49.136,rewards mean,0.4854,meta-cognitive sensitivity,0.99,confidence mean,0.475,mean accuracy,0.4854,adjusted qsr
hf_CodeLlama-13B,8,46.301625,rewards mean,0.4364,meta-cognitive sensitivity,0.99,confidence mean,0.425,mean accuracy,0.4364,adjusted qsr
hf_CodeLlama-13B,9,51.466625,rewards mean,0.52215,meta-cognitive sensitivity,0.99,confidence mean,0.5125,mean accuracy,0.52215,adjusted qsr
hf_CodeLlama-13B,10,53.676875,rewards mean,0.6569,meta-cognitive sensitivity,0.99,confidence mean,0.65,mean accuracy,0.6569,adjusted qsr
hf_CodeLlama-13B,11,49.1935,rewards mean,0.49765,meta-cognitive sensitivity,0.99,confidence mean,0.4875,mean accuracy,0.49765,adjusted qsr
hf_CodeLlama-13B,12,50.916625,rewards mean,0.5834,meta-cognitive sensitivity,0.99,confidence mean,0.575,mean accuracy,0.5834,adjusted qsr
hf_CodeLlama-13B,13,49.656125,rewards mean,0.49765,meta-cognitive sensitivity,0.99,confidence mean,0.4875,mean accuracy,0.49765,adjusted qsr
hf_CodeLlama-13B,14,50.083875,rewards mean,0.47315,meta-cognitive sensitivity,0.99,confidence mean,0.4625,mean accuracy,0.47315,adjusted qsr
hf_CodeLlama-13B,15,50.39275000000001,rewards mean,0.5099,meta-cognitive sensitivity,0.99,confidence mean,0.5,mean accuracy,0.5099,adjusted qsr
hf_CodeLlama-13B,16,48.63799999999999,rewards mean,0.4853999999999999,meta-cognitive sensitivity,0.99,confidence mean,0.475,mean accuracy,0.4853999999999999,adjusted qsr
hf_CodeLlama-13B,17,50.867875000000005,rewards mean,0.5099,meta-cognitive sensitivity,0.99,confidence mean,0.5,mean accuracy,0.5099,adjusted qsr
hf_CodeLlama-13B,18,47.1075,rewards mean,0.35065,meta-cognitive sensitivity,0.99,confidence mean,0.3375,mean accuracy,0.35065,adjusted qsr
hf_CodeLlama-13B,19,48.87425,rewards mean,0.52215,meta-cognitive sensitivity,0.99,confidence mean,0.5125,mean accuracy,0.52215,adjusted qsr
hf_LongAlpaca-13B,0,50.17025,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
hf_LongAlpaca-13B,1,49.87125,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4625,mean accuracy,0.75,adjusted qsr
hf_LongAlpaca-13B,2,50.190625,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
hf_LongAlpaca-13B,3,50.385375,rewards mean,0.75092,meta-cognitive sensitivity,0.501,confidence mean,0.4875,mean accuracy,0.525,adjusted qsr
hf_LongAlpaca-13B,4,48.72075,rewards mean,0.7508137500000001,meta-cognitive sensitivity,0.500875,confidence mean,0.4875,mean accuracy,0.525,adjusted qsr
hf_LongAlpaca-13B,5,49.651,rewards mean,0.7523275,meta-cognitive sensitivity,0.5025000000000001,confidence mean,0.5,mean accuracy,0.535546875,adjusted qsr
hf_LongAlpaca-13B,6,49.99375,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
hf_LongAlpaca-13B,7,50.78275,rewards mean,0.7479837500000001,meta-cognitive sensitivity,0.501875,confidence mean,0.5,mean accuracy,0.4779296875,adjusted qsr
hf_LongAlpaca-13B,8,51.918375000000005,rewards mean,0.75092,meta-cognitive sensitivity,0.501,confidence mean,0.5,mean accuracy,0.5125,adjusted qsr
hf_LongAlpaca-13B,9,49.346250000000005,rewards mean,0.7479837500000001,meta-cognitive sensitivity,0.501875,confidence mean,0.475,mean accuracy,0.5029296875,adjusted qsr
hf_LongAlpaca-13B,10,49.88425,rewards mean,0.74892,meta-cognitive sensitivity,0.501,confidence mean,0.5,mean accuracy,0.4875,adjusted qsr
hf_LongAlpaca-13B,11,48.536375,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
